timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
RT905_254,-0.154735,0.141846,5.182343,0.200451,0.120726,-0.119245,-0.964897
RT905_255,-0.190950,0.191650,4.948555,0.138230,0.234990,-0.100908,-0.956812
RT905_256,-0.471812,0.296875,5.713154,0.192850,0.186041,-0.109041,-0.957240
RT905_257,-0.276548,0.341797,5.340254,0.200618,0.160543,-0.108348,-0.960333
RT905_258,-0.487251,0.387207,5.500215,0.189150,0.128402,-0.112849,-0.966954
RT905_259,-0.436392,0.326416,4.998457,0.188328,0.182038,-0.110725,-0.958715
RT905_260,-0.657993,0.380859,5.386738,0.208377,0.162183,-0.120427,-0.956960
RT905_261,-0.349204,0.154053,4.738691,0.110392,-0.928664,0.349243,0.058538
RT905_262,-0.260427,0.203613,4.960859,0.074730,-0.936384,0.332920,0.082252
RT905_263,-0.685693,0.359863,5.755537,0.161607,-0.874550,0.237999,-0.390387
RT905_264,-0.651636,0.402588,5.354609,0.105417,-0.924609,0.352507,0.098613
RT905_265,-0.499058,0.378418,5.152949,0.133116,-0.892309,0.402999,0.153808
RT905_266,-0.732012,0.270264,5.107148,0.150954,-0.903356,0.385969,0.110404
RT905_267,-0.451831,0.222046,4.569160,0.127978,-0.903616,0.391019,0.119180
RT905_268,-0.516768,0.246338,4.793379,0.134870,-0.917401,0.345991,0.143091
RT905_269,-0.732466,0.328857,5.095527,0.147217,-0.902643,0.391145,0.102801
RT905_270,-0.443203,0.367676,4.767402,0.133876,-0.917642,0.340640,0.154836
RT905_271,-0.494517,0.351074,5.129707,0.143702,-0.907335,0.389761,0.064653
RT905_272,-0.736099,0.397461,5.131758,0.135494,-0.907956,0.375938,0.126210
RT905_273,-0.700679,0.368652,5.404511,0.145707,-0.883406,0.402811,0.190016
RT905_274,-0.856436,0.333252,5.589082,0.159661,-0.873244,0.430671,0.162715
RT905_275,-0.833730,0.370605,5.356660,0.146676,-0.876354,0.405582,0.214459
RT905_276,-0.804214,0.461914,5.524140,0.166191,-0.858162,0.438384,0.209184
RT905_277,-0.891855,0.385986,5.933613,0.160616,-0.869182,0.447872,0.134671
RT905_278,-0.686602,0.361328,5.275312,0.147876,-0.889709,0.414013,0.123060
RT905_279,-0.841450,0.475342,5.582246,0.150006,-0.889752,0.413446,0.122077
RT905_280,-0.922734,0.510742,6.027778,0.161549,-0.862666,0.423613,0.224190
RT905_281,-0.670254,0.583496,5.814668,0.154129,-0.859052,0.430689,0.229740
RT905_282,-0.777876,0.540039,5.766816,0.158060,-0.854087,0.440168,0.227607
RT905_283,-0.869605,0.420654,6.062129,0.150912,-0.870901,0.414145,0.217351
RT905_284,-0.826919,0.617676,6.087080,0.124063,-0.909075,0.323489,0.231401
RT905_285,-0.817383,0.670410,7.156562,0.163474,-0.897934,0.392133,0.114992
RT905_286,-0.898213,0.544922,6.351289,0.165933,-0.872810,0.435612,0.144609
RT905_287,-1.049883,0.567871,5.944551,0.182214,-0.871637,0.441598,0.109720
RT905_288,-0.957246,0.513672,6.066230,0.162875,-0.866779,0.405630,0.240064
RT905_289,-0.990850,0.432373,5.816719,0.153752,-0.883371,0.442652,0.008618
RT905_290,-0.915469,0.554199,5.793135,0.135155,-0.898646,0.367645,0.197498
RT905_291,-0.916377,0.510254,6.403242,0.115886,-0.915328,0.370515,0.107065
RT905_292,-0.879595,0.635742,7.060859,0.138980,-0.884705,0.443738,0.032841
RT905_293,-1.077129,0.560547,6.314033,0.158617,-0.891586,0.389067,0.168945
RT905_294,-0.880503,0.569336,6.372139,0.135267,-0.910320,0.389546,0.035689
RT905_295,-0.858252,0.600586,6.392304,0.103571,-0.938816,0.311756,0.103466
RT905_296,-0.933633,0.606934,6.833906,0.138527,-0.878620,0.443422,-0.110513
RT905_297,-1.035352,0.568359,6.334199,0.122139,-0.908605,0.396163,0.050732
RT905_298,-0.807847,0.611816,6.433320,0.082167,-0.853293,0.332689,-0.393012
RT905_299,-0.920918,0.631836,6.707441,0.053881,-0.921772,0.282661,0.259878
RT905_300,-0.753809,0.522949,7.010273,0.102514,-0.899779,0.372386,0.203021
RT905_301,-0.898213,0.695312,7.157929,0.127261,-0.926534,0.300057,-0.187895
RT905_302,-1.021729,0.801758,7.018476,-0.016179,-0.957598,0.279744,-0.066993
RT905_303,-1.098926,0.699219,6.902266,0.050171,-0.877076,0.277723,0.388704
RT905_304,-1.052607,0.708496,6.926191,0.038630,-0.948725,0.245040,0.195920
RT905_305,-1.002656,0.794434,7.186640,-0.027466,-0.720094,0.174744,0.670951
RT905_306,-1.009922,0.730469,6.962421,-0.006954,-0.877132,0.188442,0.441679
RT905_307,-0.851440,0.899902,7.391718,0.000180,-0.716209,0.163539,0.678454
RT905_308,-0.725654,0.708008,6.739570,-0.026547,-0.691019,0.146992,0.707235
RT905_309,-0.881865,0.886719,7.383515,-0.050004,-0.701326,0.132883,0.698558
RT905_310,-0.705220,0.805664,6.958320,0.005084,-0.708223,0.167901,0.685714
RT905_311,-0.875962,0.842773,7.122383,-0.029976,-0.692295,0.145011,0.706259
RT905_312,-0.828735,0.764160,6.989765,-0.050358,-0.691696,0.124230,0.709639
RT905_313,-0.956338,0.729492,7.145625,0.000149,-0.732607,0.143013,0.665458
RT905_314,-0.678882,0.608398,7.129219,-0.030321,-0.712060,0.148446,0.685576
RT905_315,-0.863701,0.654785,6.959003,0.009811,-0.744426,0.132835,0.654285
RT905_316,-0.800581,0.635254,6.531758,-0.038859,-0.692633,0.124458,0.709408
RT905_317,-0.888223,0.539062,6.366328,0.030559,-0.732750,0.190229,0.652654
RT905_318,-0.731558,0.597168,6.523554,-0.003725,-0.709032,0.118905,0.695070
RT905_319,-0.498604,0.531738,6.324287,-0.033664,-0.724666,0.083398,0.683206
RT905_320,-0.588970,0.421143,5.982832,-0.018459,-0.723056,0.074875,0.686471
RT905_321,-0.648457,0.531250,6.176972,-0.010897,-0.748294,0.089102,0.657266
RT905_322,-0.448652,0.598633,6.997969,-0.037961,-0.705594,0.092174,0.701569
RT905_323,-0.398701,0.482178,6.424433,0.014706,-0.722855,0.125087,0.679424
RT905_324,-0.302432,0.589844,6.335566,-0.130036,-0.836324,0.270016,0.459069
RT905_325,-0.595781,0.550781,6.747089,-0.023303,-0.785980,0.127393,0.604535
RT905_326,-0.904116,0.485840,6.435371,-0.038680,-0.710416,0.067386,0.699480
RT905_327,-0.676157,0.464111,6.451094,-0.060438,-0.697935,0.111016,0.704918
RT905_328,-0.772427,0.450439,6.086396,-0.061962,-0.694541,0.094723,0.710494
RT905_329,-0.817383,0.473633,6.394355,-0.063503,-0.704647,0.097230,0.699990
RT905_330,-0.784233,0.496826,6.436055,-0.076654,-0.709499,0.144232,0.685516
RT905_331,-0.567173,0.621582,6.386836,-0.078722,-0.704705,0.162855,0.686055
RT905_332,-0.711123,0.639648,6.922773,-0.057822,-0.720158,0.126635,0.679700
RT905_333,-0.831460,0.662109,6.961054,-0.062909,-0.813076,0.174249,0.551894
RT905_334,-0.811480,0.695801,6.984297,-0.036722,-0.754771,0.171083,0.632221
RT905_335,-0.836001,0.798828,7.276875,-0.027238,-0.944427,0.243629,0.218999
RT905_336,-0.538564,0.445557,6.353340,-0.017272,-0.821706,0.163298,0.545743
RT905_337,-0.677520,0.517578,6.189619,0.025801,-0.917415,0.248647,-0.309610
RT905_338,-0.821470,0.462891,5.999580,-0.003688,-0.916720,0.339698,-0.210276
RT905_339,-0.458643,0.398682,5.938740,0.012528,-0.893727,0.431636,-0.121599
RT905_340,-0.729741,0.447998,6.132197,0.051732,-0.883598,0.302273,-0.353850
RT905_341,-0.369866,0.274658,6.060420,-0.023052,-0.857779,0.451283,-0.245005
RT905_342,-0.456372,-0.093689,5.985054,0.006136,-0.899561,0.423249,0.107760
RT905_343,-0.139409,0.007957,5.409980,-0.010828,-0.850945,0.498399,-0.165451
RT905_344,-0.463184,-0.043121,5.775361,-0.042307,-0.860631,0.481418,-0.160506
RT905_345,-0.385532,-0.104614,5.380586,-0.004641,-0.844056,0.531618,-0.070217
RT905_346,-0.424358,-0.183105,5.555586,-0.065446,-0.812014,0.528066,-0.239782
RT905_347,-0.249302,-0.043762,5.176875,-0.086737,-0.768206,0.534552,-0.341454
RT905_348,-0.283813,-0.032013,5.174824,-0.099921,-0.751082,0.589161,-0.280680
RT905_349,-0.306519,-0.013382,5.155684,-0.063046,-0.725505,0.535407,-0.427794
RT905_350,-0.329451,-0.077148,5.079804,0.018364,-0.744654,0.547291,-0.381610
RT905_351,-0.332175,-0.024933,5.248652,0.038552,-0.731284,0.566070,-0.378554
RT905_352,-0.294258,0.003609,4.959492,0.009413,-0.717034,0.588432,-0.373526
RT905_353,-0.555366,0.135864,5.850214,0.053133,-0.720960,0.608297,-0.327671
RT905_354,-0.628477,0.421631,6.342061,0.017920,-0.766151,0.575532,-0.285403
RT905_355,-0.846445,0.354980,6.760761,-0.017933,-0.752243,0.570081,-0.329873
RT905_356,-0.442749,0.505371,6.462031,-0.005336,-0.760226,0.579134,-0.294332
RT905_357,-0.756533,0.574219,6.487324,-0.022034,-0.677423,0.651527,-0.340772
RT905_358,-0.563086,0.424805,5.904561,0.021394,-0.679338,0.645042,-0.349233
RT905_359,-0.498149,0.460205,5.687861,-0.093508,-0.669974,0.618887,-0.399211
RT905_360,-0.471357,0.534180,6.444941,-0.059364,-0.702887,0.614101,-0.353987
RT905_361,-0.639375,0.543945,6.201582,-0.043635,-0.699531,0.622686,-0.347870
RT905_362,-0.397339,0.151855,5.298554,-0.018546,-0.693289,0.643925,-0.323059
RT905_363,-0.351475,-0.005302,4.614277,-0.009184,-0.704307,0.647912,-0.289963
RT905_364,-0.370093,-0.076294,5.345039,-0.001188,-0.692409,0.640151,-0.332829
RT905_365,-0.223304,-0.084961,4.354512,0.030407,-0.684215,0.627233,-0.370814
RT905_366,-0.105862,0.014687,4.645722,-0.015443,-0.711836,0.579817,-0.396059
RT905_367,-0.226483,0.006233,4.447480,-0.050159,-0.715857,0.575327,-0.392468
RT905_368,-0.327180,0.349121,5.575410,-0.025099,-0.717450,0.582175,-0.381717
RT905_369,0.023571,0.178589,4.980000,0.005554,-0.732396,0.583635,-0.350620
RT905_370,-0.687510,0.591309,5.977705,-0.073725,-0.717290,0.561469,-0.405971
RT905_371,-0.612583,0.707031,6.313691,-0.123993,-0.742480,0.572123,-0.325614
RT905_372,-0.588062,0.615723,5.746650,-0.095933,-0.818092,0.481684,-0.299172
RT905_373,-0.487705,0.788086,6.535176,-0.077316,-0.789377,0.586100,-0.165508
RT905_374,-0.522217,0.677734,6.221406,-0.144350,-0.793318,0.556742,-0.199620
RT905_375,-0.458643,0.700195,6.020258,-0.080949,-0.798594,0.574215,-0.161160
RT905_376,-0.222964,0.737305,5.985224,-0.104396,-0.824460,0.521087,-0.194515
RT905_377,-0.357151,0.644531,5.629072,-0.077454,-0.862228,0.493429,-0.084214
RT905_378,-0.443657,0.537598,6.099726,-0.089154,-0.873034,0.478703,-0.026567
RT905_379,-0.462729,0.445557,5.659150,-0.089749,-0.894816,0.436721,-0.022923
RT905_380,-0.424131,0.540039,6.160224,-0.052179,-0.908665,0.404869,0.087674
RT905_381,-0.411643,0.518555,5.360762,-0.076789,-0.879071,0.466608,-0.060118
RT905_382,-0.465908,0.467529,5.615742,-0.075249,-0.902230,0.424623,-0.003627
RT905_383,-0.630293,0.793457,6.442207,-0.110992,-0.870858,0.478620,0.014502
RT905_384,-0.456826,0.479492,5.244551,-0.129745,-0.883263,0.446737,0.058650
RT905_385,-0.373953,0.562012,5.664961,-0.097161,-0.917725,0.358549,0.140654
RT905_386,-0.574893,0.417969,5.618476,-0.023544,-0.902891,0.428747,0.020262
RT905_387,-0.616670,0.475830,5.422968,-0.030879,-0.926452,0.371859,0.049537
RT905_388,-0.349204,0.385986,4.942402,-0.029056,-0.910351,0.410283,0.045674
RT905_389,-0.383716,0.451904,5.310859,-0.033221,-0.928736,0.359760,0.083185
RT905_390,-0.358967,0.380615,5.225410,-0.044792,-0.890938,0.444162,0.083321
RT905_391,-0.356697,0.305908,4.867207,-0.012886,-0.902639,0.427932,0.044164
RT905_392,-0.383035,0.379883,5.229512,-0.024343,-0.904402,0.424610,0.034220
RT905_393,-0.383716,0.395752,5.256172,-0.022017,-0.906709,0.418798,0.044742
RT905_394,-0.365325,0.376953,5.251387,0.008466,-0.916952,0.397640,0.031796
RT905_395,-0.450923,0.420410,4.957441,-0.002895,-0.895638,0.444207,0.022459
RT905_396,-0.489067,0.397949,5.260957,-0.032028,-0.915036,0.398073,0.056759
RT905_397,-0.365779,0.461670,4.801582,0.002944,-0.965314,0.260193,0.021438
RT905_398,-0.485889,0.394287,5.064765,-0.030795,-0.879945,0.473395,0.025409
RT905_399,-0.448652,0.449463,5.516621,-0.097191,-0.835984,0.531817,-0.094102
RT905_400,-0.409146,0.332275,5.157051,-0.051382,-0.864623,0.497955,-0.042747
RT905_401,-0.269736,0.364502,4.775605,-0.068528,-0.864412,0.489942,-0.089737
RT905_402,-0.237041,0.348877,4.612910,-0.063366,-0.938729,0.338256,-0.018827
RT905_403,-0.196172,0.296631,5.180293,-0.069996,-0.935125,0.346386,0.025663
RT905_404,-0.373271,0.353760,4.857636,-0.046639,-0.972590,0.227801,0.000197
RT905_405,-0.245896,0.304688,4.939668,-0.044306,-0.950713,0.301903,-0.055101
RT905_406,-0.202075,0.265869,4.926680,-0.048366,-0.991210,0.119275,0.030595
RT905_407,-0.235906,0.313721,5.012129,-0.067436,-0.996158,-0.043899,0.034548
RT905_408,-0.342166,0.401367,5.161836,-0.083476,-0.941821,0.321514,-0.051319
RT905_409,-0.233408,0.336670,5.259590,-0.097619,-0.948294,-0.300409,0.031038
RT905_410,-0.252480,0.310303,5.142695,-0.079427,-0.988708,-0.123202,0.031139
RT905_411,-0.048929,0.243530,5.648896,-0.077635,-0.931301,-0.355860,0.003760
RT905_412,-0.131576,0.120483,5.215840,-0.064184,-0.973049,-0.221487,-0.000196
RT905_413,-0.137139,0.244873,5.338203,-0.075002,-0.904297,-0.420264,0.000594
RT905_414,-0.175510,0.229858,5.040840,-0.062230,-0.893974,-0.443671,-0.009662
RT905_415,-0.108928,0.233276,5.361445,-0.061438,-0.930533,-0.360871,0.010246
RT905_416,-0.102343,0.243042,5.325215,-0.042281,-0.995306,0.086455,-0.010174
RT905_417,-0.200599,0.349609,5.544648,-0.024753,-0.910047,-0.411041,-0.047407
RT905_418,-0.101776,0.234131,5.062031,-0.033238,-0.960935,-0.274214,-0.017481
RT905_419,-0.088550,0.190186,5.097578,-0.025400,-0.965666,-0.256393,-0.033277
RT905_420,0.106657,0.188965,4.860371,-0.038082,-0.985662,-0.138136,-0.089094
RT905_421,-0.083441,0.209106,5.322480,-0.013064,-0.997081,-0.058739,-0.046991
RT905_422,-0.109155,0.268555,5.251387,-0.003596,-0.992075,0.046473,-0.116679
RT905_423,-0.182662,0.273193,5.372383,-0.014077,-0.987766,0.126473,-0.090140
RT905_424,-0.148945,0.194336,5.118769,0.000838,-0.997204,0.065005,-0.036851
RT905_425,-0.289263,0.243164,5.297871,0.017694,-0.994505,0.090655,-0.049285
RT905_426,-0.306746,0.311523,5.280097,0.021616,-0.980591,0.126005,-0.148650
RT905_427,-0.289490,0.298584,5.304707,0.020763,-0.991241,0.095342,-0.089001
RT905_428,-0.308789,0.301025,5.263691,0.003039,-0.986891,0.100155,-0.126512
RT905_429,-0.293350,0.344238,5.626679,0.004283,-0.989085,0.096332,-0.111415
RT905_430,-0.352610,0.329346,5.547383,0.017695,-0.985199,0.064125,-0.157980
RT905_431,-0.325818,0.296631,5.306074,0.034558,-0.947472,0.131663,-0.289425
RT905_432,-0.202416,0.261963,5.286250,0.013143,-0.984887,0.088672,-0.148194
RT905_433,-0.193447,0.258545,5.138594,0.017637,-0.964100,0.168278,-0.204651
RT905_434,0.230684,0.275146,5.321797,0.019909,-0.955652,0.138615,-0.259073
RT905_435,0.596689,0.429199,6.410761,0.023730,-0.943331,0.113133,-0.311071
RT905_436,0.124764,0.293457,5.510468,0.016375,-0.976069,0.067920,-0.205932
RT905_437,0.310833,0.365967,5.900801,0.011940,-0.969868,0.099491,-0.222068
RT905_438,0.181641,0.328369,5.643769,0.027278,-0.971709,-0.034723,-0.232016
RT905_439,0.233408,0.340332,5.699824,0.019364,-0.966204,0.023819,-0.255945
RT905_440,0.109041,0.276367,5.346406,0.008527,-0.947464,0.061563,-0.313767
RT905_441,0.340576,0.441650,6.012568,0.050844,-0.793067,0.068733,-0.603105
RT905_442,0.215017,0.407959,6.188252,0.018909,-0.954827,0.058811,-0.290671
RT905_443,0.008167,0.322754,5.807148,0.023605,-0.883139,0.028309,-0.467662
RT905_444,0.071351,0.318604,5.377168,0.023473,-0.976236,0.036323,-0.212350
RT905_445,0.159730,0.448486,6.048457,0.010085,-0.964366,0.040377,-0.261280
RT905_446,0.220920,0.431885,5.725459,0.054472,-0.930988,0.071189,-0.353872
RT905_447,0.252026,0.364014,5.848164,0.024539,-0.953903,0.031974,-0.297397
RT905_448,0.115001,0.294434,5.829707,0.020066,-0.912722,0.047456,-0.405319
RT905_449,0.367595,0.407959,5.483125,0.016578,-0.965544,0.008602,-0.259569
RT905_450,0.361919,0.454346,5.849873,0.019593,-0.951789,0.034392,-0.304189
RT905_451,0.387349,0.459473,5.799287,0.031108,-0.907275,0.062853,-0.414650
RT905_452,0.579434,0.499268,6.007954,0.021417,-0.961180,0.049189,-0.270656
RT905_453,0.474082,0.575195,6.034101,0.034415,-0.949392,0.073170,-0.303509
RT905_454,0.605771,0.437256,5.775703,0.028964,-0.956270,0.063708,-0.283991
RT905_455,0.288354,0.406982,5.582930,0.041472,-0.898914,0.094157,-0.425874
RT905_456,0.489067,0.567383,5.992402,0.020533,-0.964643,0.016359,-0.262248
RT905_457,0.331267,0.350342,5.410664,0.012636,-0.971041,0.044530,-0.234385
RT905_458,0.435937,0.376465,5.330000,-0.003114,-0.966549,0.032213,-0.254434
RT905_459,0.256794,0.304199,5.516621,0.019981,-0.995542,0.022326,-0.089435
RT905_460,0.203778,0.342773,5.492695,0.010667,-0.991693,0.018466,-0.126846
RT905_461,0.321050,0.545898,6.093232,0.008128,-0.994629,0.034489,-0.097247
RT905_462,0.108246,0.402832,5.532343,0.014733,-0.989092,0.020356,-0.145139
RT905_463,0.403696,0.625977,6.315058,0.020563,-0.990229,0.043797,-0.130789
RT905_464,0.697500,0.605469,6.221406,0.072585,-0.880305,0.035351,-0.467487
RT905_465,0.456826,0.518555,5.865254,0.042373,-0.977691,0.104539,-0.177191
RT905_466,0.362146,0.717285,6.434687,0.105627,-0.242834,-0.028876,-0.963868
RT905_467,0.250664,0.568848,6.269258,0.087205,-0.604464,-0.001070,-0.791844
RT905_468,0.205027,0.600586,6.304804,0.119823,-0.011110,-0.041239,-0.991876
RT905_469,0.067037,0.431396,5.887471,0.042814,-0.978846,0.078166,-0.184169
RT905_470,-0.065845,0.251953,5.747675,0.049195,-0.954891,0.060566,-0.286522
RT905_471,-0.166428,0.263672,5.655049,0.047277,-0.986047,0.090505,-0.131473
RT905_472,-0.119656,0.176025,5.573359,0.096391,-0.736297,0.068986,-0.666195
RT905_473,-0.157914,0.179810,5.460566,0.112356,-0.742987,0.058164,-0.657239
RT905_474,-0.110290,0.136597,5.154316,0.098680,-0.934261,0.015981,-0.342290
RT905_475,-0.098256,0.110474,5.374434,0.043777,-0.983105,0.105862,-0.142764
RT905_476,-0.098427,0.119629,5.103730,0.156156,-0.075542,-0.061677,-0.982906
RT905_477,-0.220466,0.155396,5.134492,0.044298,-0.985034,0.127362,-0.107353
RT905_478,-0.135776,0.129028,5.331367,0.052179,-0.952615,0.140827,-0.264518
RT905_479,-0.086052,0.120728,5.341621,0.053740,-0.981821,0.056417,-0.173079
RT905_480,-0.092693,0.160400,5.351875,0.147644,-0.615334,-0.011443,-0.774231
RT905_481,-0.118861,0.149536,5.312910,0.173014,-0.412936,-0.025856,-0.893802
RT905_482,-0.124424,0.139160,5.229512,0.223626,0.016043,-0.078012,-0.971415
RT905_483,-0.075211,0.131714,5.326582,0.028738,-0.989742,0.128331,-0.055823
RT905_484,-0.097802,0.224121,5.398359,0.163283,-0.884019,0.035485,-0.436567
RT905_485,-0.200826,0.257080,5.331367,0.102961,-0.964596,0.025090,-0.241504
RT905_486,-0.169834,0.404541,5.810908,0.196129,-0.064211,-0.082776,-0.974966
RT905_487,-0.115399,0.534180,5.935664,0.107997,-0.916222,0.147473,-0.356547
RT905_488,-0.272688,0.406982,5.440742,0.082232,-0.967870,0.182222,-0.152516
RT905_489,-0.032071,0.494385,6.074775,0.051709,-0.985235,0.145710,-0.073532
RT905_490,-0.189133,0.472900,5.826972,0.037133,-0.977118,0.183320,-0.101268
RT905_491,-0.370774,0.516602,5.681709,0.090118,-0.938158,0.083016,-0.323801
RT905_492,-0.264514,0.501465,5.737763,0.058061,-0.953609,0.250223,-0.156993
RT905_493,-0.279727,0.588867,6.262422,0.113782,-0.931005,0.201081,-0.282578
RT905_494,-0.608950,0.522461,6.263105,0.222337,-0.281274,0.025289,-0.933173
RT905_495,-0.491792,0.466064,6.114082,0.069650,-0.966784,0.188150,-0.158357
RT905_496,-0.299026,0.259277,5.545332,0.134177,-0.924560,0.218949,-0.281507
RT905_497,-0.242036,0.282959,5.764082,0.371312,-0.266319,-0.004733,-0.889483
RT905_498,-0.237722,0.173584,5.172773,0.145064,-0.894346,0.205935,-0.369720
RT905_499,-0.178689,0.165039,5.295136,0.116622,-0.930025,0.265278,-0.226011
RT905_500,-0.153373,0.148193,5.524824,0.247626,-0.541468,0.213095,-0.774651
RT905_501,-0.218763,0.169434,5.670771,0.315023,-0.299753,0.094211,-0.895563
RT905_502,-0.309243,0.178589,5.196699,0.079913,-0.953717,0.246814,-0.152053
RT905_503,-0.162568,0.150635,5.175508,0.295635,-0.263429,-0.021223,-0.918017
RT905_504,-0.187771,0.128296,4.660762,0.064900,-0.970497,0.209874,-0.099378
RT905_505,-0.211838,0.187256,5.201484,0.129037,-0.928482,0.247692,-0.244785
RT905_506,-0.134073,0.095337,4.860371,0.090014,-0.934908,0.330343,-0.093370
RT905_507,-0.169039,0.147583,5.054512,0.380755,-0.544985,0.175125,-0.726188
RT905_508,-0.152238,0.171265,4.798848,0.072285,-0.959924,0.241322,-0.122821
RT905_509,-0.154054,0.166748,5.131758,0.061847,-0.954168,0.288742,-0.048643
RT905_510,-0.134528,0.144409,4.932832,0.206176,-0.876499,0.180612,-0.395753
RT909_001,-0.350112,-0.205933,4.890449,-0.919238,-0.268816,-0.276353,0.079799
RT909_002,-0.234316,-0.240723,5.014863,-0.968600,-0.118847,-0.108774,-0.189361
RT909_003,-0.214336,-0.183838,4.560957,-0.961012,-0.095313,-0.050568,-0.254586
RT909_004,-0.244307,-0.151001,4.608809,-0.955779,-0.110223,-0.040780,-0.269584
RT909_005,-0.160411,-0.140991,4.496699,-0.975659,-0.146705,-0.137103,-0.088152
RT909_006,-0.151670,-0.132568,4.431074,-0.948077,-0.176585,-0.071006,-0.254805
RT909_007,-0.041579,-0.115173,4.573262,-0.915958,-0.108502,0.093322,-0.374885
RT909_008,0.117953,-0.191895,4.548652,-0.958838,-0.027367,-0.013891,-0.282292
RT909_009,0.203551,-0.111206,4.252656,-0.926206,-0.120972,-0.030394,-0.355787
RT909_010,0.148264,-0.114014,4.126875,-0.890912,-0.110250,0.022641,-0.440009
RT909_011,0.050689,-0.103271,4.280000,-0.859957,-0.152985,0.040246,-0.485232
RT909_012,-0.033149,-0.110779,3.962812,-0.853506,-0.128121,0.014991,-0.504864
RT909_013,-0.089742,-0.070435,3.828828,-0.866008,-0.129059,0.053909,-0.480070
RT909_014,0.012999,-0.039764,3.839766,-0.816142,-0.196055,0.155487,-0.520863
RT909_015,-0.037917,-0.031952,3.957344,-0.231357,-0.703711,0.572367,-0.351655
RT909_016,0.078503,-0.057922,4.017500,-0.631737,-0.441354,0.342797,-0.537219
RT909_017,0.208773,-0.091736,3.815156,-0.741914,-0.306951,0.215847,-0.555657
RT909_018,0.232727,-0.031708,3.998359,-0.794570,-0.222709,0.109422,-0.554154
RT909_019,0.061701,-0.047852,3.809687,-0.796726,-0.267132,0.124375,-0.527635
RT909_020,0.171877,-0.035614,3.949141,-0.774760,-0.249174,0.167713,-0.556355
RT909_021,0.095872,-0.041565,3.374922,-0.650861,-0.421228,0.329891,-0.538627
RT909_022,0.101435,-0.027374,3.733125,-0.598859,-0.484431,0.380168,-0.512022
RT909_023,0.092921,0.005493,3.536250,-0.748262,-0.267093,0.125069,-0.594242
RT909_024,0.129078,-0.037170,3.697578,-0.412631,-0.651063,0.436783,-0.463760
RT909_025,-0.001718,0.018524,3.555391,-0.733219,-0.248162,0.079663,-0.628060
RT909_026,0.087925,0.020355,3.651094,-0.733460,-0.289966,0.081787,-0.609317
RT909_027,0.141907,-0.013779,3.683906,-0.717789,-0.334482,0.052999,-0.608352
RT909_028,0.222737,0.033295,3.566328,-0.691204,-0.340409,0.065627,-0.634076
RT909_029,0.073224,0.033722,3.741328,-0.585142,-0.495276,0.232034,-0.598724
RT909_030,0.076119,0.073303,3.670234,-0.488374,-0.584634,0.238525,-0.602329
RT909_031,0.189360,0.067444,3.355781,-0.636006,-0.380929,0.103904,-0.663018
RT909_032,0.247712,-0.009796,3.593672,-0.550667,-0.467282,0.189823,-0.665117
RT909_033,0.079127,0.100586,3.522578,-0.466085,-0.555120,0.261372,-0.637410
RT909_034,0.064653,0.100037,3.604609,-0.639319,-0.340489,0.120949,-0.678756
RT909_035,0.212292,0.056244,3.730391,-0.653002,-0.211980,0.044743,-0.725707
RT909_036,0.087017,0.052856,3.610078,-0.543396,-0.370241,0.111155,-0.745175
RT909_037,-0.017639,0.116821,3.355781,-0.497423,-0.396526,0.134113,-0.759836
RT909_038,-0.059090,0.141846,3.312031,-0.102866,-0.734112,0.354566,-0.569896
RT909_039,-0.012381,0.102722,3.333906,-0.084838,-0.752687,0.339831,-0.557476
RT909_040,-0.011665,0.123047,3.363984,-0.131570,-0.691567,0.293054,-0.646950
RT909_041,-0.001562,0.195312,3.566328,-0.051937,-0.828871,0.402988,-0.384545
RT909_042,-0.109949,0.232178,3.541719,-0.057020,-0.822804,0.447357,-0.345852
RT909_043,-0.184706,0.180908,3.260078,-0.076976,-0.794193,0.430210,-0.422199
RT909_044,-0.221829,0.151001,3.536250,0.055944,-0.796234,0.288589,-0.528771
RT909_045,-0.131122,0.156372,3.410469,-0.007528,-0.792630,0.416462,-0.445243
RT909_046,-0.264741,0.220459,3.405000,0.035113,-0.805873,0.404088,-0.431334
RT909_047,-0.201281,0.106995,3.410469,-0.018909,-0.813093,0.411830,-0.410996
RT909_048,-0.013751,0.058533,3.738594,-0.165943,-0.754508,0.461238,-0.436394
RT909_049,-0.178235,0.083069,3.615547,-0.017566,-0.836207,0.467574,-0.286050
RT909_050,-0.084576,0.058960,3.262812,0.007584,-0.823982,0.417338,-0.383178
RT909_051,-0.076062,0.102661,3.410469,0.036966,-0.857255,0.375653,-0.350188
RT909_052,-0.150535,0.069031,3.331172,0.035690,-0.808739,0.362918,-0.461474
RT909_053,-0.131462,0.005730,3.112422,-0.026757,-0.795508,0.343254,-0.498626
RT909_054,-0.175056,0.069946,3.178047,0.053773,-0.795755,0.299549,-0.523597
RT909_055,0.009948,0.039703,3.350312,-0.002390,-0.853473,0.387231,-0.348755
RT909_056,-0.158027,0.038818,3.374922,-0.000894,-0.837733,0.390981,-0.381231
RT909_057,-0.300161,0.075134,3.284687,-0.008929,-0.780731,0.363980,-0.507837
RT909_058,-0.202302,-0.000755,3.410469,0.000050,-0.729224,0.292410,-0.618650
RT909_059,-0.226597,0.056335,3.027656,0.008721,-0.688082,0.239526,-0.684905
