timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
RT905_475,-0.098256,0.110474,5.374434,0.104179,-0.851464,0.056222,-0.510877
RT905_476,-0.098427,0.119629,5.103730,0.090407,-0.899411,0.075136,-0.421000
RT905_477,-0.220466,0.155396,5.134492,0.080595,-0.915660,0.084886,-0.384534
RT905_478,-0.135776,0.129028,5.331367,0.105263,-0.837048,0.058306,-0.533732
RT905_479,-0.086052,0.120728,5.341621,0.103280,-0.865886,0.063017,-0.485390
RT905_480,-0.092693,0.160400,5.351875,0.150841,-0.683599,0.019008,-0.713847
RT905_481,-0.118861,0.149536,5.312910,0.149705,-0.712691,0.016585,-0.685117
RT905_482,-0.124424,0.139160,5.229512,0.170352,-0.667705,0.011222,-0.724585
RT905_483,-0.075211,0.131714,5.326582,0.164356,-0.768822,0.020208,-0.617650
RT905_484,-0.097802,0.224121,5.398359,0.178531,-0.721011,0.007023,-0.669493
RT905_485,-0.200826,0.257080,5.331367,0.136470,-0.869879,0.057768,-0.470477
RT905_486,-0.169834,0.404541,5.810908,0.147364,-0.857380,0.069435,-0.488223
RT905_487,-0.115399,0.534180,5.935664,0.124451,-0.896673,0.096086,-0.413832
RT905_488,-0.272688,0.406982,5.440742,0.110177,-0.906701,0.133536,-0.384606
RT905_489,-0.032071,0.494385,6.074775,0.074444,-0.964781,0.149567,-0.203188
RT905_490,-0.189133,0.472900,5.826972,0.064212,-0.969850,0.169853,-0.162536
RT905_491,-0.370774,0.516602,5.681709,0.070663,-0.963873,0.173906,-0.188977
RT905_492,-0.264514,0.501465,5.737763,0.114574,-0.896756,0.163244,-0.395034
RT905_493,-0.279727,0.588867,6.262422,0.121233,-0.890913,0.163649,-0.405951
RT905_494,-0.608950,0.522461,6.263105,0.130854,-0.887790,0.193367,-0.396629
RT905_495,-0.491792,0.466064,6.114082,0.208729,-0.771905,0.144016,-0.582970
RT905_496,-0.299026,0.259277,5.545332,0.214384,-0.758166,0.144112,-0.598712
RT905_497,-0.242036,0.282959,5.764082,0.182498,-0.868415,0.190513,-0.419827
RT905_498,-0.237722,0.173584,5.172773,0.221733,-0.777140,0.196327,-0.555287
RT905_499,-0.178689,0.165039,5.295136,0.263553,-0.646273,0.170564,-0.695542
RT905_500,-0.153373,0.148193,5.524824,0.198198,-0.793298,0.224738,-0.529989
RT905_501,-0.218763,0.169434,5.670771,0.238997,-0.677100,0.180848,-0.672093
RT905_502,-0.309243,0.178589,5.196699,0.231374,-0.698637,0.171327,-0.654996
RT905_503,-0.162568,0.150635,5.175508,0.206258,-0.796546,0.181274,-0.538620
RT905_504,-0.187771,0.128296,4.660762,0.146934,-0.902553,0.225804,-0.335888
RT905_505,-0.211838,0.187256,5.201484,0.217982,-0.826745,0.213776,-0.472522
RT905_506,-0.134073,0.095337,4.860371,0.155461,-0.915228,0.254048,-0.271384
RT905_507,-0.169039,0.147583,5.054512,0.155086,-0.913364,0.271153,-0.261134
RT905_508,-0.152238,0.171265,4.798848,0.171767,-0.904385,0.257550,-0.293685
RT905_509,-0.154054,0.166748,5.131758,0.192004,-0.888192,0.235870,-0.344406
RT905_510,-0.134528,0.144409,4.932832,0.115177,-0.944472,0.240527,-0.191974
RT909_001,-0.350112,-0.205933,4.890449,-0.967428,-0.164012,-0.147956,-0.123659
RT909_002,-0.234316,-0.240723,5.014863,-0.967760,-0.150888,-0.121198,-0.161198
RT909_003,-0.214336,-0.183838,4.560957,-0.969806,-0.150109,-0.124480,-0.146453
RT909_004,-0.244307,-0.151001,4.608809,-0.965112,-0.129977,-0.081925,-0.212020
RT909_005,-0.160411,-0.140991,4.496699,-0.958699,-0.128457,-0.041548,-0.250335
RT909_006,-0.151670,-0.132568,4.431074,-0.959175,-0.114872,-0.034188,-0.256164
RT909_007,-0.041579,-0.115173,4.573262,-0.954083,-0.117148,-0.032122,-0.273806
RT909_008,0.117953,-0.191895,4.548652,-0.932831,-0.109302,0.000135,-0.343335
RT909_009,0.203551,-0.111206,4.252656,-0.914791,-0.104520,0.022493,-0.389522
RT909_010,0.148264,-0.114014,4.126875,-0.902869,-0.108538,0.006756,-0.415934
RT909_011,0.050689,-0.103271,4.280000,-0.881325,-0.128570,0.020325,-0.454227
RT909_012,-0.033149,-0.110779,3.962812,-0.859368,-0.143639,0.057593,-0.487378
RT909_013,-0.089742,-0.070435,3.828828,-0.790350,-0.285446,0.182390,-0.510492
RT909_014,0.012999,-0.039764,3.839766,-0.739224,-0.347628,0.247851,-0.520838
RT909_015,-0.037917,-0.031952,3.957344,-0.704993,-0.381139,0.287476,-0.524476
RT909_016,0.078503,-0.057922,4.017500,-0.683463,-0.397612,0.296686,-0.535500
RT909_017,0.208773,-0.091736,3.815156,-0.677887,-0.411838,0.289455,-0.535794
RT909_018,0.232727,-0.031708,3.998359,-0.754337,-0.300007,0.193673,-0.550874
RT909_019,0.061701,-0.047852,3.809687,-0.757163,-0.295545,0.190810,-0.550408
RT909_020,0.171877,-0.035614,3.949141,-0.734344,-0.334024,0.225753,-0.546079
RT909_021,0.095872,-0.041565,3.374922,-0.723933,-0.342562,0.228614,-0.553451
RT909_022,0.101435,-0.027374,3.733125,-0.655440,-0.426549,0.296225,-0.548366
RT909_023,0.092921,0.005493,3.536250,-0.648618,-0.427479,0.278849,-0.564623
RT909_024,0.129078,-0.037170,3.697578,-0.668766,-0.402266,0.228724,-0.581910
RT909_025,-0.001718,0.018524,3.555391,-0.691087,-0.369938,0.160369,-0.599855
RT909_026,0.087925,0.020355,3.651094,-0.678813,-0.384808,0.147983,-0.607648
RT909_027,0.141907,-0.013779,3.683906,-0.697270,-0.344180,0.103178,-0.620249
RT909_028,0.222737,0.033295,3.566328,-0.652482,-0.414859,0.136132,-0.619377
RT909_029,0.073224,0.033722,3.741328,-0.631103,-0.432214,0.140262,-0.628671
RT909_030,0.076119,0.073303,3.670234,-0.595640,-0.457827,0.167490,-0.638399
RT909_031,0.189360,0.067444,3.355781,-0.548796,-0.499874,0.206464,-0.637433
RT909_032,0.247712,-0.009796,3.593672,-0.561396,-0.470134,0.184660,-0.655522
RT909_033,0.079127,0.100586,3.522578,-0.596518,-0.396142,0.145994,-0.682586
RT909_034,0.064653,0.100037,3.604609,-0.577850,-0.394039,0.147486,-0.699336
RT909_035,0.212292,0.056244,3.730391,-0.566904,-0.379598,0.136162,-0.718321
RT909_036,0.087017,0.052856,3.610078,-0.509692,-0.429627,0.160173,-0.727997
RT909_037,-0.017639,0.116821,3.355781,-0.402380,-0.527278,0.210524,-0.718156
RT909_038,-0.059090,0.141846,3.312031,-0.284857,-0.616827,0.258180,-0.686822
RT909_039,-0.012381,0.102722,3.333906,-0.180406,-0.706924,0.316632,-0.606182
RT909_040,-0.011665,0.123047,3.363984,-0.086509,-0.773727,0.371263,-0.505991
RT909_041,-0.001562,0.195312,3.566328,-0.081266,-0.785735,0.386481,-0.476076
RT909_042,-0.109949,0.232178,3.541719,-0.052917,-0.795843,0.376752,-0.471055
RT909_043,-0.184706,0.180908,3.260078,-0.027635,-0.810798,0.399016,-0.427352
RT909_044,-0.221829,0.151001,3.536250,-0.010141,-0.806108,0.399204,-0.436718
RT909_045,-0.131122,0.156372,3.410469,-0.002479,-0.803067,0.391534,-0.449198
RT909_046,-0.264741,0.220459,3.405000,-0.020381,-0.797034,0.398726,-0.453144
RT909_047,-0.201281,0.106995,3.410469,-0.035136,-0.804333,0.434328,-0.403947
RT909_048,-0.013751,0.058533,3.738594,-0.032095,-0.810551,0.434460,-0.391434
RT909_049,-0.178235,0.083069,3.615547,-0.031733,-0.821127,0.428878,-0.375243
RT909_050,-0.084576,0.058960,3.262812,-0.020785,-0.821333,0.419598,-0.385898
RT909_051,-0.076062,0.102661,3.410469,0.007216,-0.828053,0.395120,-0.397688
RT909_052,-0.150535,0.069031,3.331172,0.021529,-0.819223,0.361054,-0.445029
RT909_053,-0.131462,0.005730,3.112422,0.019535,-0.825464,0.355148,-0.438290
RT909_054,-0.175056,0.069946,3.178047,0.011926,-0.821132,0.358047,-0.444300
RT909_055,0.009948,0.039703,3.350312,0.002972,-0.815847,0.358408,-0.453793
RT909_056,-0.158027,0.038818,3.374922,0.008381,-0.805053,0.349290,-0.479390
RT909_057,-0.300161,0.075134,3.284687,-0.000697,-0.787556,0.339004,-0.514618
RT909_058,-0.202302,-0.000755,3.410469,-0.017627,-0.779394,0.339967,-0.525982
RT909_059,-0.226597,0.056335,3.027656,-0.033023,-0.771878,0.338917,-0.536889
RT909_060,-0.223759,0.081238,3.402266,-0.047292,-0.776796,0.341342,-0.527103
RT909_061,-0.298799,0.005074,3.167109,-0.068078,-0.793209,0.358609,-0.487427
RT909_062,-0.201735,0.006920,3.224531,-0.096554,-0.805178,0.387577,-0.438348
RT909_063,-0.303567,0.009750,2.948359,-0.089522,-0.797735,0.374662,-0.463932
RT909_064,-0.249983,-0.012009,2.871797,-0.089929,-0.792719,0.371201,-0.475099
RT909_065,-0.465000,0.000416,3.096015,-0.090732,-0.806804,0.376586,-0.446115
RT909_066,-0.536294,-0.006855,3.224531,-0.077362,-0.797028,0.387259,-0.456937
RT909_067,-0.367368,-0.033813,3.694844,-0.052326,-0.785876,0.388091,-0.478587
RT909_068,-0.096213,-0.004620,3.262812,-0.038089,-0.781279,0.388205,-0.487288
RT909_069,-0.151329,0.104187,3.257344,-0.002304,-0.761874,0.385276,-0.520678
RT909_070,-0.026749,0.077087,3.172578,0.027414,-0.719123,0.362887,-0.591965
RT909_071,-0.019314,-0.095459,3.446016,0.037428,-0.686587,0.344632,-0.639082
RT909_072,-0.088720,-0.081177,3.055000,0.049300,-0.660283,0.314664,-0.680134
RT909_073,-0.366006,-0.044922,2.746016,0.074923,-0.601204,0.303624,-0.735358
RT909_074,-0.410508,-0.089417,2.759687,0.078896,-0.549742,0.297356,-0.776620
RT909_075,-0.428672,-0.082336,2.899141,0.135569,-0.455170,0.291749,-0.830255
RT909_076,-0.360330,-0.023712,2.880000,0.192736,-0.383371,0.257428,-0.865800
RT909_077,-0.376223,0.004547,3.238203,0.236699,-0.321083,0.257891,-0.879984
RT909_078,-0.358740,0.030792,3.555391,0.259035,-0.287310,0.261783,-0.884208
RT909_079,-0.288127,0.050171,3.692109,0.299057,-0.244893,0.247132,-0.888548
RT909_080,-0.309470,0.018127,3.530781,0.293230,-0.259304,0.262211,-0.882056
RT909_081,-0.399155,0.014290,3.415937,0.312217,-0.248970,0.272138,-0.875486
RT909_082,-0.321958,0.016266,3.426875,0.330335,-0.253775,0.296021,-0.859563
RT909_083,-0.377585,0.024323,3.227266,0.293612,-0.361634,0.365549,-0.805845
RT909_084,-0.367368,0.005119,3.016719,0.283416,-0.402971,0.394659,-0.775586
RT909_085,-0.266558,0.001640,3.011250,0.287020,-0.420260,0.416133,-0.753548
RT909_086,-0.177554,-0.073792,3.161640,0.255041,-0.436166,0.452781,-0.734645
RT909_087,-0.249529,-0.069336,3.320234,0.254837,-0.401138,0.442974,-0.760210
RT909_088,-0.416638,0.071167,3.552656,0.304338,-0.275738,0.384318,-0.826829
RT909_089,-0.297664,-0.003468,3.383125,0.310618,-0.160011,0.346625,-0.870497
RT909_090,-0.126354,-0.151489,3.161640,0.265003,-0.149496,0.345834,-0.887594
RT909_091,-0.458188,-0.076721,3.806953,0.285643,-0.132467,0.329819,-0.889989
RT909_092,-0.204346,0.147217,3.760468,0.253329,-0.070721,0.287830,-0.920857
RT909_093,-0.108587,0.219482,4.306660,0.267671,-0.050740,0.281239,-0.920153
RT909_094,0.036442,0.130859,4.342207,0.223885,-0.112626,0.320917,-0.913347
RT909_095,-0.117953,0.187500,4.197968,0.112500,-0.048974,0.278396,-0.952597
RT909_096,-0.116477,0.027100,3.497969,0.019251,-0.068488,0.294526,-0.952992
RT909_097,-0.168358,-0.020630,3.560859,-0.107902,-0.191877,0.379539,-0.898605
RT909_098,-0.274050,-0.106506,3.888984,-0.182033,-0.138693,0.337267,-0.913170
RT909_099,-0.306064,-0.062500,3.530781,-0.303149,-0.242822,0.377370,-0.840673
RT909_100,-0.208773,0.008446,3.312031,-0.334411,-0.252844,0.375686,-0.826498
RT909_101,-0.240674,-0.116821,3.342109,-0.421638,-0.181491,0.314499,-0.830886
RT909_102,0.006116,-0.058716,3.741328,-0.330307,-0.057455,0.230688,-0.913444
RT909_103,0.084066,-0.031860,3.623750,-0.396960,-0.030748,0.136479,-0.907111
RT909_104,0.067264,-0.027130,3.713984,-0.416997,0.100159,0.038786,-0.902539
RT909_105,0.044445,0.056305,3.755000,-0.385713,-0.043161,0.136444,-0.911453
RT909_106,0.197875,-0.009872,3.899922,-0.401991,-0.293367,0.263697,-0.826319
RT909_107,0.190155,-0.003757,3.812422,-0.560835,-0.330243,0.271012,-0.709194
RT909_108,0.130327,0.026520,3.943672,-0.605343,-0.376350,0.360208,-0.601806
RT909_109,0.315374,0.035034,4.017500,-0.558268,-0.414448,0.394488,-0.600791
RT909_110,0.277910,0.018555,3.935469,-0.564845,-0.416142,0.399553,-0.590029
RT909_111,-0.048277,0.210815,3.850703,-0.546226,-0.237049,0.323112,-0.735557
RT909_112,0.239539,0.135742,3.992890,-0.496687,-0.295432,0.368093,-0.728374
RT909_113,0.249302,0.148682,4.167891,-0.452435,-0.334948,0.399795,-0.723379
RT909_114,0.180732,0.166870,4.170625,-0.374778,-0.320139,0.405658,-0.769737
RT909_115,0.318098,0.191162,4.167891,-0.325829,-0.169122,0.322489,-0.872487
RT909_116,0.176646,0.177124,3.940938,-0.255141,-0.190296,0.338485,-0.885504
RT909_117,0.151102,0.154175,4.395527,-0.151556,-0.111362,0.299789,-0.935284
RT909_118,0.121813,0.182007,4.195234,-0.118865,-0.051829,0.268076,-0.954631
RT909_119,0.125786,0.147339,4.252656,-0.237742,-0.050042,0.240826,-0.939669
RT909_120,0.169380,0.146362,4.306660,-0.267585,-0.048368,0.236367,-0.932840
RT909_121,0.299480,0.151611,3.995625,-0.287159,0.021287,0.197739,-0.937009
RT909_122,0.199805,0.158813,4.321699,-0.317905,0.018553,0.200076,-0.926586
RT909_123,0.202643,0.158203,4.421504,-0.242991,0.011580,0.197176,-0.949707
RT909_124,0.199578,0.182983,4.488496,-0.058861,0.028714,0.213713,-0.974699
RT909_125,0.246804,0.213867,4.252656,0.022480,0.020432,0.208387,-0.977574
RT909_126,0.266558,0.208984,4.129609,0.112333,0.012753,0.199294,-0.973396
RT909_127,0.165406,0.197510,4.247188,0.150511,-0.001453,0.171676,-0.973587
RT909_128,0.238176,0.236450,3.954609,0.179179,0.000423,0.165873,-0.969732
RT909_129,0.262925,0.201538,4.255391,0.196875,-0.009483,0.156587,-0.967797
RT909_130,0.227391,0.220093,3.916328,0.214591,-0.014785,0.146369,-0.965561
RT909_131,0.279727,0.216919,3.820625,0.205416,-0.025770,0.131460,-0.969463
RT909_132,0.181527,0.222900,3.713984,0.231309,-0.031822,0.134744,-0.962978
RT909_133,0.087585,0.163452,3.675703,0.238320,-0.044220,0.123752,-0.962254
RT909_134,0.026693,0.145142,3.790547,0.216493,-0.051053,0.123146,-0.967140
RT909_135,0.087415,0.212891,3.738594,0.208699,-0.054547,0.118499,-0.969240
RT909_136,0.052676,0.169800,3.856172,0.211820,-0.056608,0.120505,-0.968197
RT909_137,0.130327,0.167358,3.910859,0.210951,-0.059211,0.122874,-0.967934
RT909_138,0.073110,0.177734,3.888984,0.212624,-0.060720,0.122846,-0.967478
RT909_139,0.132938,0.196533,3.968281,0.221815,-0.060383,0.113272,-0.966603
RT909_140,0.034767,0.229248,3.675703,0.219116,-0.072763,0.111541,-0.966567
RT909_141,0.076346,0.187134,3.897187,0.209263,-0.087115,0.104315,-0.968369
RT909_142,-0.011445,0.215332,3.662031,0.199587,-0.109112,0.095503,-0.969092
RT909_143,-0.017866,0.174805,3.992890,0.189367,-0.119705,0.087938,-0.970607
RT909_144,0.057501,0.185425,3.765937,0.189521,-0.115281,0.075032,-0.972195
RT909_145,0.008734,0.193726,3.850703,0.187633,-0.116522,0.064698,-0.973155
RT909_146,0.098256,0.194580,3.995625,0.196588,-0.095767,0.053106,-0.974352
RT909_147,0.087812,0.205688,3.971015,0.203942,-0.080350,0.047694,-0.974514
RT909_148,-0.026778,0.192505,3.932734,0.203542,-0.073090,0.040879,-0.975478
RT909_149,-0.022691,0.170288,3.979218,0.191353,-0.088759,0.038269,-0.976750
RT909_150,-0.014687,0.152466,4.115937,0.198746,-0.070550,0.030844,-0.977022
RT909_151,-0.108246,0.167480,3.949141,0.196372,-0.073090,0.030881,-0.977314
RT909_152,-0.055968,0.199585,4.022969,0.194148,-0.073067,0.021128,-0.978019
RT909_153,-0.046432,0.175415,4.074922,0.195102,-0.072298,0.005726,-0.978098
RT909_154,0.023230,0.197266,3.946406,0.188410,-0.072881,-0.005722,-0.979366
RT909_155,-0.047000,0.191162,4.072187,0.174668,-0.086851,-0.010243,-0.980736
RT909_156,-0.268601,0.198242,3.902656,0.155583,-0.103702,-0.018990,-0.982181
RT909_157,-0.138501,0.192627,3.815156,0.145808,-0.106989,-0.026799,-0.983146
RT909_158,-0.159049,0.215698,3.883515,0.135827,-0.116627,-0.024797,-0.983532
RT909_159,-0.173353,0.199585,4.124141,0.131093,-0.123014,-0.024021,-0.983415
RT909_160,-0.173467,0.218506,4.022969,0.123813,-0.126037,-0.028948,-0.983843
RT909_161,-0.238857,0.217896,3.990156,0.128036,-0.119063,-0.027291,-0.984218
RT909_162,-0.243171,0.214600,3.899922,0.121355,-0.126319,-0.015530,-0.984416
RT909_163,-0.207297,0.201294,3.940938,0.119462,-0.126680,-0.006575,-0.984702
RT909_164,-0.322639,0.216553,4.001094,0.122328,-0.118583,-0.002852,-0.985376
RT909_165,-0.219899,0.199951,3.913594,0.124448,-0.119358,0.003244,-0.985016
RT909_166,-0.208433,0.211548,3.962812,0.122715,-0.121529,0.002507,-0.984970
RT909_167,-0.155984,0.227051,3.905391,0.129912,-0.112415,-0.002152,-0.985130
RT909_168,-0.154508,0.221924,3.910859,0.128493,-0.115341,-0.008606,-0.984943
RT909_169,0.030311,0.236694,4.074922,0.121987,-0.130279,-0.008699,-0.983906
RT909_170,0.125673,0.274170,4.053047,0.119711,-0.138902,-0.006762,-0.983021
RT909_171,0.175737,0.309326,3.700312,0.119746,-0.141770,-0.002614,-0.982627
RT909_172,0.331040,0.291016,3.536250,0.118962,-0.137049,-0.002334,-0.983392
RT909_173,0.270190,0.287109,3.790547,0.118274,-0.120046,0.002533,-0.985695
RT909_174,0.209795,0.322998,3.697578,0.121189,-0.089327,-0.000357,-0.988602
RT909_175,0.063404,0.294189,3.867109,0.119298,-0.070160,-0.007068,-0.990351
RT909_176,0.055542,0.267090,3.774140,0.111935,-0.047617,-0.010680,-0.992517
RT909_177,0.252708,0.277588,3.030391,0.101944,-0.032519,-0.012601,-0.994179
RT909_178,0.263833,0.338135,3.178047,0.099785,-0.029081,-0.018839,-0.994406
RT909_179,0.254297,0.300781,3.041328,0.096634,-0.033760,-0.018397,-0.994577
RT909_180,0.219331,0.320312,3.402266,0.096547,-0.018858,-0.017073,-0.995003
RT909_181,0.235679,0.283203,3.249141,0.103743,-0.014247,-0.026198,-0.994157
RT909_182,0.551279,0.272705,3.519844,0.108162,-0.012930,-0.026576,-0.993694
RT909_183,0.320596,0.248535,3.812422,0.107195,-0.001775,-0.026401,-0.993886
RT909_184,0.201508,0.231079,3.506172,0.104579,0.011159,-0.024227,-0.994159
RT909_185,0.085258,0.187012,3.402266,0.101264,0.003914,-0.025548,-0.994524
RT909_186,0.177667,0.131348,3.470625,0.093110,-0.007938,-0.024293,-0.995328
RT909_187,0.107509,0.130127,3.339375,0.091886,-0.013808,-0.029805,-0.995228
RT909_188,0.120450,0.056488,3.552656,0.089891,-0.020253,-0.027956,-0.995353
RT909_189,0.268601,0.167847,3.694844,0.089852,-0.033070,-0.031869,-0.994896
RT909_190,0.084974,0.094727,3.577266,0.085108,-0.034881,-0.030363,-0.995298
RT909_191,0.160184,0.139771,4.012031,0.083746,-0.030258,-0.019729,-0.995832
RT909_192,0.037946,-0.003883,3.910859,0.082179,-0.029996,-0.014115,-0.996066
RT909_193,0.103989,0.040985,3.637422,0.084270,-0.025752,-0.015522,-0.995989
RT909_194,0.161660,0.004089,3.962812,0.088378,-0.021656,-0.015167,-0.995736
RT909_195,0.176873,-0.001472,3.965547,0.098744,-0.013507,-0.014491,-0.994916
RT909_196,-0.003604,0.096375,4.241719,0.108628,-0.003002,-0.021252,-0.993851
RT909_197,0.070102,0.166992,4.507637,0.121105,0.019898,-0.022206,-0.992192
RT909_198,0.164044,0.170654,4.934883,0.118461,0.030622,-0.019420,-0.992296
RT909_199,0.233408,0.251221,4.915059,0.128411,0.055536,-0.018563,-0.989991
RT909_200,0.116591,0.202759,4.269063,0.136104,0.089991,-0.012488,-0.986520
RT909_201,0.044502,0.126099,4.612910,0.147190,0.113489,-0.005511,-0.982560
RT909_202,-0.028197,0.135498,4.558223,0.153842,0.122720,0.002949,-0.980440
RT909_203,-0.162909,0.056671,4.435176,0.183281,0.140684,-0.003799,-0.972935
RT909_204,-0.114434,0.092590,4.318965,0.195134,0.150185,-0.009005,-0.969168
RT909_205,-0.177667,0.049316,4.143281,0.207522,0.145531,-0.021453,-0.967107
RT909_206,-0.132598,0.037598,4.361348,0.213583,0.145997,-0.036753,-0.965255
RT909_207,-0.083952,-0.015160,4.258125,0.221290,0.146833,-0.051924,-0.962691
RT909_208,-0.309470,-0.016022,3.913594,0.220122,0.155744,-0.048015,-0.961761
RT909_209,-0.311968,0.008545,3.850703,0.224840,0.159717,-0.050103,-0.959910
RT909_210,-0.278137,0.046997,3.932734,0.230010,0.160791,-0.058210,-0.958046
RT909_211,-0.159163,0.034180,4.187031,0.237568,0.165632,-0.064192,-0.954991
RT909_212,-0.056479,0.048767,4.225312,0.240440,0.178087,-0.068909,-0.951696
RT909_213,-0.004679,0.143555,4.394160,0.243468,0.180147,-0.080271,-0.949646
RT909_214,-0.103819,0.066528,4.121406,0.239775,0.188748,-0.089503,-0.948088
RT909_215,-0.132938,0.099243,4.102265,0.238741,0.196795,-0.092217,-0.946452
RT909_216,0.059998,0.100769,4.124141,0.232095,0.204178,-0.092119,-0.946550
RT909_217,0.077368,0.150513,4.466621,0.225602,0.208886,-0.093158,-0.946991
RT909_218,-0.009855,0.176758,4.305293,0.220731,0.215388,-0.095225,-0.946477
RT909_219,-0.146221,0.203491,4.271797,0.221553,0.222120,-0.095995,-0.944649
RT909_220,-0.103138,0.187500,4.362715,0.212696,0.231156,-0.089839,-0.945122
RT909_221,-0.114944,0.144409,4.511738,0.209544,0.240272,-0.081788,-0.944284
RT909_222,-0.293350,0.134033,4.203437,0.209275,0.246530,-0.082072,-0.942704
RT909_223,-0.196853,0.102295,4.255391,0.213898,0.251643,-0.080587,-0.940441
RT909_224,-0.088607,0.159424,3.987422,0.212038,0.251750,-0.076271,-0.941193
RT909_225,-0.063517,0.067139,3.940938,0.214733,0.252602,-0.077208,-0.940277
RT909_226,-0.083101,0.113037,3.631953,0.214962,0.249225,-0.080245,-0.940871
RT909_227,-0.102230,0.092346,3.642890,0.216998,0.245651,-0.081280,-0.941255
RT909_228,-0.084293,0.076416,3.771406,0.207421,0.246340,-0.080564,-0.943294
RT909_229,-0.151556,0.007973,3.254609,0.202762,0.247881,-0.079707,-0.943975
RT909_230,-0.130554,-0.047577,3.013984,0.200060,0.247846,-0.079785,-0.944554
RT909_231,-0.093431,-0.051575,3.429609,0.196045,0.243950,-0.082972,-0.946134
RT909_232,-0.072089,-0.031738,3.205390,0.189129,0.246540,-0.080663,-0.947070
RT909_233,-0.127489,-0.043121,3.271015,0.183198,0.241380,-0.079485,-0.949661
RT909_234,-0.121926,-0.094971,3.374922,0.174405,0.241226,-0.078768,-0.951414
RT909_235,-0.008564,-0.074341,3.730391,0.162907,0.240089,-0.078921,-0.953724
RT909_236,-0.084122,-0.081848,3.601875,0.153133,0.243353,-0.080341,-0.954398
RT909_237,-0.020846,-0.104187,3.823359,0.150102,0.239673,-0.085249,-0.955384
RT909_238,0.061701,0.017120,3.817891,0.154242,0.243828,-0.088200,-0.953403
RT909_239,0.009153,-0.098511,3.878047,0.165727,0.239848,-0.095365,-0.951795
RT909_240,-0.021896,-0.135376,4.121406,0.183869,0.239855,-0.101392,-0.947830
RT909_241,-0.131917,-0.070374,3.930000,0.205630,0.237293,-0.098563,-0.944295
RT909_242,0.035902,-0.062195,3.681172,0.214139,0.240396,-0.092417,-0.942238
RT909_243,-0.201735,-0.085693,4.074922,0.223689,0.237397,-0.086116,-0.941377
RT909_244,-0.032922,-0.077209,3.659297,0.228153,0.238171,-0.073067,-0.941213
RT909_245,-0.324910,-0.073059,3.142500,0.220422,0.239821,-0.059667,-0.943578
RT909_246,-0.182208,-0.045349,3.730391,0.212606,0.248535,-0.048994,-0.943731
RT909_247,-0.177667,-0.023865,3.664766,0.215749,0.240279,-0.048026,-0.945204
RT909_248,-0.120223,-0.033295,3.380390,0.225572,0.231696,-0.052645,-0.944808
RT909_249,-0.082930,0.003387,3.536250,0.238762,0.219035,-0.061650,-0.944042
RT909_250,-0.111141,-0.023834,3.284687,0.268601,0.197697,-0.072111,-0.939984
RT909_251,-0.274731,0.060364,3.569062,0.301668,0.170372,-0.083040,-0.934384
RT909_252,-0.338760,0.031128,3.290156,0.331450,0.154583,-0.089415,-0.926418
RT909_253,-0.109836,0.128662,3.426875,0.353015,0.141419,-0.081412,-0.921278
RT909_254,-0.354199,-0.004768,2.983906,0.365810,0.139683,-0.067544,-0.917665
RT909_255,-0.121018,0.072937,3.415937,0.359579,0.151057,-0.055574,-0.919128
RT909_256,-0.102797,0.077087,3.443281,0.362917,0.153236,-0.045150,-0.918026
RT909_257,-0.286992,0.098389,3.271015,0.348299,0.218793,-0.008785,-0.911449
RT909_258,-0.226710,0.123291,3.610078,0.329088,0.290240,0.016213,-0.898443
RT909_259,-0.244307,0.078369,3.325703,-0.407331,-0.197357,-0.009373,0.891652
RT909_260,-0.174261,0.060547,3.361250,-0.419770,-0.236567,-0.018203,0.876070
RT909_261,-0.118521,0.044891,3.506172,0.421484,0.273105,0.028949,-0.864249
RT909_262,-0.162682,0.050659,3.377656,-0.430176,-0.269028,-0.021624,0.861455
RT909_263,-0.320596,0.075073,3.265547,-0.451458,-0.236393,-0.001346,0.860408
RT909_264,-0.270417,0.071350,3.585469,-0.391017,-0.344691,-0.002866,0.853397
RT909_265,-0.348296,0.072205,3.508906,-0.402662,-0.338006,-0.002714,0.850651
RT909_266,-0.320369,0.080505,3.120625,-0.410444,-0.331854,-0.006775,0.849331
RT909_267,-0.429580,0.084778,3.500703,-0.427056,-0.306828,-0.002441,0.850573
RT909_268,-0.384170,0.135620,3.623750,-0.392293,-0.360677,-0.005962,0.846158
RT909_269,-0.279954,0.113342,3.555391,-0.320024,-0.456177,-0.035528,0.829593
RT909_270,-0.297209,0.116455,3.724922,-0.270452,-0.507286,-0.054690,0.816410
RT909_271,-0.281543,0.107666,3.864375,-0.046981,-0.671710,-0.093293,0.733413
RT909_272,-0.412097,0.073669,3.749531,0.227438,-0.793946,-0.143332,0.545324
RT909_273,-0.320142,0.101562,3.878047,0.418645,-0.806654,-0.202738,0.364614
RT909_274,-0.411870,0.091248,3.787812,0.424958,-0.818626,-0.237831,0.304464
RT909_275,-0.459324,0.112061,3.440547,0.543874,-0.781992,-0.259150,0.159784
RT909_276,-0.282905,0.076416,3.817891,0.416473,-0.825259,-0.247437,0.290299
RT909_277,-0.283813,0.063110,3.558125,0.450833,-0.797572,-0.269874,0.296302
RT909_278,-0.313330,0.101257,4.685371,0.219620,-0.776565,-0.241842,0.538726
RT909_279,-0.327634,0.076294,3.746797,0.764280,-0.518470,-0.245421,-0.294675
